Year,Country,Latitude,Longitude,Depth,Magnitud
2008,INDIA,17.438,73.915,10,5
2008,KYRGYZSTAN,39.533,73.824,27,6.6
2008,CHINA,29.807,90.35,12,6.3
2008,RUSSIA,43.372,46.254,16,5.7
2008,PAKISTAN,30.639,67.351,15,6.4
2008,PAKISTAN,30.598,67.455,14,6.4
2008,CHINA,37.565,95.833,19,6.3
2008,INDONESIA,1.271,122.091,30,7.3
2008,PANAMA,8.267,-82.967,32,6.1
2008,CZECH REPUBLIC,49.914,18.455,,4.1
2008,IRAN,26.99,55.8,15,5.4
2008,CHINA,32.518,105.395,25,4.5
2008,ARGENTINA,-32.938,-69.259,10,4.1
2008,CHINA,23.97,97.569,35,4.8
2008,MYANMAR (BURMA),23.97,97.569,35,4.7
2008,AFGHANISTAN,36.401,71.075,158,5.8
2009,INDONESIA,-0.414,132.885,17,7.6
2009,INDONESIA,-0.691,133.305,23,7.3
2009,COSTA RICA,10.165,-84.197,14,6.1
2009,RUSSIA,46.857,155.154,36,7.4
2009,PERU,-11.779,-75.626,10,4.6
2009,INDONESIA,3.884,126.397,22,7.2
2009,PAKISTAN,34.204,73.899,10,5.4
2009,CHINA,40.657,78.692,17,5.5
2009,TONGA,-23.046,-174.659,34,7.6
2009,INDIA,22.399,85.903,10,4.1
2009,NICARAGUA,13.452,-86.06,36,4.4
2009,ITALY,42.334,13.334,9,6.3
2009,ITALY,42.275,13.464,15,5.5
2009,INDIA,27.143,70.749,44,5.2
2009,AFGHANISTAN,34.185,70.076,6,5.4
2009,SAUDI ARABIA,25.212,37.597,10,4.6
2009,SAUDI ARABIA,25.292,37.744,2,5.7
2009,INDIA,33.198,75.787,21,4.9
2009,MACEDONIA,41.303,22.714,0,5.3
2009,HONDURAS,16.72,-86.236,10,7.3
2009,VANUATU,-17.026,168.329,13,5.7
2009,VANUATU,-17.757,167.949,15,6.3
2009,KAZAKHSTAN,44.724,78.864,15,5.4
2009,GREECE,34.164,25.471,19,6.4
2009,PANAMA,9.59,-78.966,38,6
2009,CHINA,25.632,101.095,7,5.7
2009,NEW ZEALAND,-45.762,166.562,12,7.8
2009,CHINA,31.158,85.902,13,5.8
2009,CHINA,29.358,105.438,10,3.4
2009,INDIA,14.099,92.888,5,7.5
2009,JAPAN,34.743,138.264,40,6.4
2009,INDONESIA,-1.479,99.49,20,6.7
2009,CHINA,37.696,95.718,13,6.2
2009,MYANMAR (BURMA),25.28,95.101,82,5.2
2009,INDONESIA,-7.782,107.297,46,7
2009,GEORGIA,42.66,43.443,15,6
2009,VENEZUELA,10.705,-67.92,10,6.3
2009,PHILIPPINES,6.513,124.715,10,5.7
2009,INDONESIA,-9.138,115.593,79,5.7
2009,BHUTAN,27.332,91.437,14,6.1
2009,AUSTRALIA,-38.28,145.25,0,3.1
2009,SAMOA,-15.489,-172.095,18,8.1
2009,INDONESIA,-0.72,99.867,81,7.5
2009,INDONESIA,-2.515,101.501,10,6.6
2009,VANUATU,-13.006,166.51,45,7.6
2009,SOLOMON ISLANDS,-12.517,166.382,35,7.8
2009,ECUADOR,-0.962,-77.817,35,5.4
2009,AFGHANISTAN,36.517,70.95,18,6.1
2009,BHUTAN,27.262,91.417,26,5.3
2009,CHINA,25.962,100.825,25,4.9
2009,IRAN,27.334,56.202,14,5.1
2009,INDONESIA,-8.207,118.631,18,6.6
2009,VENEZUELA,10.434,-69.715,7,5.4
2009,SOUTH AFRICA,-26.414,27.494,2,3.5
2009,MALAWI,-9.948,33.878,8,5.9
2009,INDIA,17.109,73.767,10,5.1
2009,JAPAN,34.921,139.261,7,4.9
2009,TAIWAN,23.796,121.605,57,6.4
2009,MALAWI,-10.108,33.818,6,6
2009,MEXICO,32.437,-115.165,9,5.9
2009,BHUTAN,27.319,91.51,10,5.2
2010,TAJIKISTAN,38.245,71.467,47,5.1
2010,SOLOMON ISLANDS,-8.743,157.477,26,6.6
2010,SOLOMON ISLANDS,-8.799,157.346,25,7.1
2010,SOLOMON ISLANDS,-9.019,157.551,15,6.8
2010,INDONESIA,-7.907,107.879,65,5.1
2010,USA,40.652,-124.692,29,6.5
2010,HAITI,18.457,-72.533,13,7
2010,VENEZUELA,10.454,-63.475,8,5.5
2010,IRAN,32.45,48.3,5,5
2010,CHINA,25.558,105.804,27,4.4
2010,CHINA,30.268,105.668,10,4.7
2010,CHINA,25.523,101.903,36,4.8
2010,JAPAN,25.93,128.425,25,7
2010,CHILE,-36.122,-72.898,23,8.8
2010,ARGENTINA,-24.872,-65.602,10,6.3
2010,TAIWAN,22.918,120.795,21,6.3
2010,TURKEY,38.864,39.986,12,6.1
2010,CHILE,-34.29,-71.891,11,6.9
2010,INDIA,13.667,92.831,34,6.7
2010,MEXICO,32.297,-115.278,4,7.2
2010,INDONESIA,2.383,97.048,31,7.8
2010,CHINA,33.165,96.548,17,6.9
2010,AFGHANISTAN,35.633,67.658,13,5.6
2010,AUSTRALIA,-30.794,121.406,0,5.2
2010,INDIA,30.099,80.026,36,4.5
2010,PERU,-18.058,-70.547,37,6.2
2010,INDONESIA,3.748,96.018,38,7.2
2010,ALGERIA,35.9,4.12,2,5.2
2010,USA TERRITORY,18.4,-67.07,113,5.8
2010,USA TERRITORY,16.591,145.682,10,4.4
2010,INDIA,7.881,91.936,35,7.5
2010,USA,32.7,-115.921,5,5.8
2010,INDONESIA,-2.174,136.543,18,7
2010,INDIA,13.197,93.087,20,5.9
2010,INDIA,29.872,80.428,16,5.2
2010,CANADA,45.88,-75.48,22,5.2
2010,MEXICO,16.396,-97.782,20,6.2
2010,IRAN,27.022,53.861,10,5.8
2010,PHILIPPINES,6.486,123.467,586,7.6
2010,IRAN,35.217,59.308,24,5.4
2010,VANUATU,-17.541,168.069,25,7.2
2010,ECUADOR,-1.266,-77.306,207,7.1
2010,USA TERRITORY,12.484,141.476,10,6.9
2010,IRAN,35.49,54.47,7,5.7
2010,CHINA,27.197,103.005,35,4.9
2010,NEW ZEALAND,-43.522,171.83,12,7
2010,NEW ZEALAND,-43.57,172.388,9,5
2010,NEW ZEALAND,-40.433,176.818,21,5.1
2010,NEW ZEALAND,-43.598,172.69,6,5
2010,BANGLADESH,23.407,90.648,10,4.8
2010,IRAN,29.647,51.665,27,5.8
2010,PAKISTAN,33.869,72.887,33,5.2
2010,INDONESIA,-3.487,100.082,20,7.8
2010,SERBIA,43.76,20.673,1,5.5
2010,IRAN,33.37,48.94,5,4.9
2010,PAKISTAN,30.178,67.117,27,4.7
2010,ETHIOPIA,7.521,37.839,10,5.1
2010,USA,35.827,-96.772,5,3.7
2010,IRAN,28.412,59.18,12,6.5
2010,JAPAN,26.901,143.698,14,7.4
2010,VANUATU,-19.702,167.947,16,7.3
2010,NEW ZEALAND,-43.55,172.647,5,4.5
2011,IRAN,30.16,51.62,24,4.5
2011,VANUATU,-19.157,168.311,24,6.5
2011,PAKISTAN,28.777,63.951,68,7.2
2011,CHINA,24.693,97.943,31,4.8
2011,MYANMAR (BURMA),24.618,94.68,85,6.3
2011,CHILE,-36.474,-73.125,28,6.8
2011,USA,38.947,-107.497,1,3.1
2011,NEW ZEALAND,-43.583,172.68,6,6.1
2011,PHILIPPINES,9.457,125.935,50,5.5
2011,JAPAN,38.435,142.842,32,7.5
2011,CHINA,24.719,97.969,26,5.5
2011,JAPAN,38.297,142.372,30,9.1
2011,JAPAN,36.281,141.111,43,7.9
2011,JAPAN,38.058,144.59,19,7.6
2011,MYANMAR (BURMA),20.687,99.822,8,6.8
2011,NEPAL,29.698,80.754,26,5.4
2011,JAPAN,38.276,141.588,42,7.1
2011,CHINA,31.373,100.757,43,5.1
2011,JAPAN,37.001,140.401,11,6.6
2011,INDONESIA,-4.586,122.771,8,6.1
2011,NEW CALEDONIA,-20.244,168.226,11,6.8
2011,SPAIN,37.699,-1.672,1,5.1
2011,TURKEY,39.12,29.04,7,4.3
2011,CHINA,43.015,88.247,21,5.3
2011,NEW ZEALAND,-43.564,172.743,6,6
2011,CHINA,25.075,98.721,39,5.3
2011,USA,52.05,-171.836,52,7.3
2011,CHINA,32.447,95.948,29,5.3
2011,KERMADEC ISLANDS (NEW ZEALAND),-29.539,-176.34,17,7.6
2011,JAPAN,38.034,143.264,23,7
2011,UZBEKISTAN,40.081,71.41,20,6.1
2011,CHINA,24.932,98.73,40,5
2011,CHINA,39.955,77.028,10,5.7
2011,VANUATU,-18.365,168.143,32,7.1
2011,VANUATU,-18.311,168.218,28,7
2011,USA,37.063,-104.701,4,5.4
2011,USA,37.936,-77.933,6,5.8
2011,USA,52.171,-171.708,32,6.8
2011,INDONESIA,2.965,97.893,91,6.7
2011,INDIA,28.724,77.189,10,4.3
2011,INDIA,27.73,88.155,50,6.9
2011,GUATEMALA,14.186,-90.238,9,5.6
2011,INDIA,21.211,70.533,10,5
2011,KERMADEC ISLANDS (NEW ZEALAND),-28.993,-176.238,33,7.4
2011,TURKEY,38.722,43.513,16,7.1
2011,PERU,-14.438,-75.966,24,6.9
2011,INDIA,27.449,88.684,10,3.5
2011,ECUADOR,-0.13,-78.37,3,4
2011,CHINA,43.648,82.437,28,5.6
2011,USA,35.532,-96.765,5,5.7
2011,PHILIPPINES,7.904,125.185,46,5
2011,USA,35.531,-96.788,5,5
2011,TURKEY,38.429,43.229,5,5.7
2011,INDIA,24.955,95.236,114,5.8
2011,EL SALVADOR,13.297,-87.898,43,5.1
2011,CHINA,38.31,76.888,32,5.3
2011,NEW ZEALAND,-41.364,174.315,56,5.3
2011,MEXICO,17.844,-99.963,54,6.4
2011,NEW ZEALAND,-43.49,172.8,10,5.8
2011,RUSSIA,51.842,95.911,15,6.7
2012,IRAN,36.288,58.835,8,5.3
2012,PERU,-14.168,-75.635,43,6.4
2012,VANUATU,-17.827,167.133,23,7
2012,PHILIPPINES,9.999,123.206,11,6.7
2012,TAIWAN,22.661,120.891,28,5.9
2012,IRAN,31.428,56.778,10,5.2
2012,PHILIPPINES,12.354,123.7,37,5.6
2012,VANUATU,-19.125,169.613,16,6.7
2012,JAPAN,40.887,144.944,12,6.9
2012,PHILIPPINES,10.037,125.633,18,5.8
2012,MEXICO,16.493,-98.231,20,7.4
2012,CHILE,-35.2,-72.217,41,7.2
2012,INDONESIA,2.327,93.063,20,8.6
2012,INDONESIA,0.802,92.463,25,8.2
2012,VANUATU,-18.972,168.741,11,6.3
2012,CHILE,-32.625,-71.365,29,6.7
2012,IRAN,32.747,47.726,10,5.4
2012,AZERBAIJAN,41.549,46.789,11,5.7
2012,INDIA,26.175,92.889,43,5.4
2012,TAJIKISTAN,38.612,70.354,10,5.7
2012,CHILE,-17.678,-69.591,10,6.3
2012,BRAZIL,-16.764,-43.999,10,4.1
2012,ITALY,44.89,11.23,6,6.1
2012,ITALY,44.831,11.49,5,5.1
2012,BULGARIA,42.645,22.968,10,5.6
2012,ITALY,44.851,11.086,10,5.9
2012,INDONESIA,-7.692,106.371,50,5.8
2012,TURKEY,36.42,28.88,35,6.1
2012,AFGHANISTAN,36.023,69.351,16,5.8
2012,TURKEY,37.294,42.325,5,5.3
2012,CHINA,27.767,100.781,10,5.5
2012,CHINA,43.433,84.7,18,6.3
2012,CHINA,32.978,119.593,10,4.9
2012,INDONESIA,2.707,96.045,22,6.5
2012,SOLOMON ISLANDS,-9.694,159.727,20,6.4
2012,IRAN,38.329,46.826,11,6.5
2012,RUSSIA,49.8,145.064,583,7.7
2012,INDONESIA,-1.315,120.096,10,6.3
2012,NICARAGUA,12.139,-88.59,28,7.3
2012,PHILIPPINES,10.811,126.638,28,7.6
2012,COSTA RICA,10.085,-85.315,35,7.6
2012,CHINA,27.575,103.983,10,5.6
2012,INDIA,23.739,81.314,10,5
2012,CANADA,52.788,-132.101,14,7.7
2012,GUATEMALA,13.988,-91.895,24,7.3
2012,MYANMAR (BURMA),23.005,95.885,14,6.8
2012,CHINA,40.411,90.355,10,5.1
2012,IRAN,33.506,59.571,14,5.7
2012,JAPAN,37.89,143.949,31,7.2
2013,USA,55.393,-134.652,10,7.5
2013,INDONESIA,4.927,95.907,12,6.1
2013,SOLOMON ISLANDS,-10.799,165.114,24,7.9
2013,SOLOMON ISLANDS,-10.928,166.018,21,7
2013,COLOMBIA,1.135,-77.393,145,7
2013,RUSSIA,55.15,61.41,,4.2
2013,CHINA,27.226,103.071,10,4.9
2013,PERU,-15.748,-71.425,8,5.3
2013,CHINA,25.98,99.812,8,5.4
2013,CHINA,40.119,77.466,10,5.1
2013,TAIWAN,23.828,121.215,19,6
2013,IRAN,28.428,51.593,12,6.3
2013,HONDURAS,15.52,-87.159,4,5.4
2013,JAPAN,34.369,134.828,14,5.8
2013,IRAN,28.033,61.996,80,7.7
2013,JAPAN,33.958,139.352,9,5.8
2013,USA,31.817,-97.088,0,2.1
2013,RUSSIA,46.221,150.788,110,7.2
2013,CHINA,30.308,102.888,14,6.6
2013,MEXICO,18.081,-102.182,30,6
2013,AFGHANISTAN,34.526,70.22,64,5.5
2013,INDIA,33.061,75.863,15,5.7
2013,IRAN,26.56,57.77,15,6.1
2013,ALGERIA,36.703,5.261,7,4.9
2013,RUSSIA,54.892,153.221,598,8.3
2013,PHILIPPINES,7.275,124.898,10,5.7
2013,TAIWAN,23.789,121.141,17,6.3
2013,GREECE,34.4,25.02,10,6.2
2013,RUSSIA,54.263,86.173,10,5.3
2013,INDONESIA,-8.305,116.058,47,5.1
2013,INDONESIA,4.645,96.665,13,6.1
2013,INDONESIA,-8.803,113.002,60,5.7
2013,ALGERIA,36.534,3.086,10,4.8
2013,NEW ZEALAND,-41.704,174.337,17,6.5
2013,CHINA,34.512,104.262,8,6
2013,INDIA,33.297,75.95,42,5.2
2013,GREECE,38.689,22.695,0,5.5
2013,CHINA,30.046,97.957,6,5.7
2013,NEW ZEALAND,-41.731,174.027,12,6.5
2013,MEXICO,16.878,-99.498,21,6.2
2013,CHINA,28.239,99.328,10,5.2
2013,CHINA,28.243,99.35,8,5.8
2013,GUATEMALA,14.606,-92.121,66,6.4
2013,PAKISTAN,26.951,65.501,15,7.7
2013,PERU,-16.15,-74.87,31,7.1
2013,PAKISTAN,27.183,65.505,12,6.8
2013,GREECE,35.514,23.252,40,6.6
2013,PHILIPPINES,9.88,124.117,19,7.1
2013,INDONESIA,5.103,95.971,10,5.5
2013,JAPAN,37.2,144.6,10,7.1
2013,TAJIKISTAN,38.41,68.89,23,5.2
2013,ANTARCTICA,-60.274,-46.401,10,7.7
2013,CHINA,44.599,124.168,10,5.3
2013,IRAN,29.275,51.313,4,5.7
2014,IRAN,27.15,54.448,8,5.3
2014,COLOMBIA,4.557,-76.644,54,5.6
2014,USA TERRITORY,19.043,-66.81,20,6.4
2014,NEW ZEALAND,-40.66,175.814,28,6.1
2014,INDONESIA,-7.986,109.265,66,6.1
2014,GREECE,38.208,20.453,8,6.1
2014,IRAN,26.589,57.741,10,5.3
2014,GREECE,38.244,20.379,4,6
2014,USA,35.937,-97.271,5,4.1
2014,CHINA,35.905,82.586,10,6.9
2014,AUSTRALIA,-30.686,121.332,1,4.5
2014,JAPAN,33.684,131.825,79,6.3
2014,CHILE,-19.965,-70.814,21,6.7
2014,USA,33.863,-117.835,4,5.1
2014,CHILE,-19.61,-70.769,25,8.2
2014,CHILE,-20.571,-70.493,22,7.7
2014,CHINA,28.174,103.619,25,5.4
2014,NICARAGUA,12.403,-86.378,13,6.1
2014,PAPUA NEW GUINEA,-6.586,155.049,61,7.1
2014,SOLOMON ISLANDS,-11.27,162.148,23,7.6
2014,SOLOMON ISLANDS,-11.463,162.051,39,7.4
2014,NICARAGUA,12.151,-86.281,10,5.2
2014,MEXICO,17.397,-100.972,24,7.2
2014,PAPUA NEW GUINEA,-6.755,155.024,43,7.5
2014,THAILAND,19.656,99.67,6,6.1
2014,MEXICO,17.235,-100.746,17,6.4
2014,PAKISTAN,26.387,68.358,15,4.5
2014,GERMANY,49.799,8.69,5,3.6
2014,ALBANIA,41.115,19.777,10,5
2014,GREECE,40.24,25.33,23,6.9
2014,CHINA,25,97.845,10,5.9
2014,NEW ZEALAND,-29.977,-177.725,20,6.9
2014,USA,51.849,178.735,109,7.9
2014,MEXICO,14.728,-92.578,67,6.9
2014,JAPAN,37.005,142.453,20,6.5
2014,USA,35.524,-97.146,5,3.9
2014,USA,58.306,-136.96,10,6.1
2014,MEXICO,17.682,-95.653,107,6.3
2014,ALGERIA,36.841,3.301,30,5.5
2014,CHINA,27.189,103.409,12,6.2
2014,SOUTH AFRICA,-26.99,26.705,5,5.5
2014,ECUADOR,-0.018,-78.322,12,5.1
2014,CHINA,28.125,103.546,10,5
2014,IRAN,32.663,47.673,6,6.2
2014,USA,38.216,-122.312,11,6.1
2014,PHILIPPINES,6.864,125.233,26,5.2
2014,PERU,-13.843,-71.695,10,5.1
2014,CHINA,23.383,100.47,9,6.1
2014,CHILE,-32.108,-110.811,17,7
2014,EL SALVADOR,12.526,-88.123,40,7.3
2014,INDONESIA,1.893,126.522,45,7.1
2014,CHINA,30.34,101.737,9,5.9
2014,JAPAN,36.641,137.888,9,6.2
2014,CHINA,23.358,100.533,10,5.6
2014,ALGERIA,36.492,3.025,7,4.9
2015,CHINA,29.353,103.199,10,5.3
2015,JAPAN,39.856,142.881,23,6.7
2015,VANUATU,-16.431,168.148,10,6.4
2015,CHINA,23.01,101.755,10,4.5
2015,BOSNIA-HERZEGOVINA,44.534,18.934,7,3.6
2015,CHINA,44.133,85.568,12,5.1
2015,PAKISTAN,34.671,73.278,30,5.4
2015,PERU,-15.693,-71.934,10,4.5
2015,CHINA,23.5,98.9,11,5.5
2015,SERBIA,44.088,19.861,20,4.4
2015,COLOMBIA,6.8,-73.01,184,6.2
2015,CHINA,33.15,115.8,10,4.6
2015,PAPUA NEW GUINEA,-4.729,152.562,41,7.5
2015,TAIWAN,24.203,122.316,29,6.4
2015,NEPAL,28.231,84.731,8,7.8
2015,JAPAN,31.529,140.213,10,5.7
2015,PAPUA NEW GUINEA,-5.462,151.875,55,7.5
2015,NEPAL,27.809,86.066,15,7.3
2015,JAPAN,27.839,140.493,664,7.8
2015,MALAYSIA,5.987,116.541,10,6
2015,INDIA,26.638,90.41,26,5.3
2015,CHINA,37.6,78.2,10,6.4
2015,PHILIPPINES,10.169,125.891,32,6.1
2015,SOLOMON ISLANDS,-9.307,158.403,12,6.7
2015,SOLOMON ISLANDS,-10.401,165.141,11,7
2015,PAKISTAN,33.856,73.193,17,5.1
2015,USA,52.214,-169.399,23,6.9
2015,INDONESIA,-2.629,138.528,48,7
2015,PANAMA,8.231,-77.315,12,5.9
2015,RWANDA,-2.141,28.897,11,5.8
2015,EL SALVADOR,13.668,-88.478,10,4.5
2015,CHILE,-31.573,-71.674,22,8.3
2015,INDONESIA,-0.59,131.27,10,6.6
2015,ARGENTINA,-25.442,-64.632,33,5.8
2015,AFGHANISTAN,36.524,70.368,231,7.5
2015,INDONESIA,-8.338,124.875,20,6.5
2015,VENEZUELA,8.477,-71.365,14,5.3
2015,CHILE,-29.439,-72.105,10,6.9
2015,JAPAN,31.001,128.873,12,6.7
2015,GREECE,38.67,20.6,11,6.5
2015,KYRGYZSTAN,40.376,73.204,18,5.6
2015,SOLOMON ISLANDS,-8.899,158.422,13,6.8
2015,VENEZUELA,8.48,-71.42,5,5.1
2015,PERU,-10.77,-71.41,636,7.6
2015,PERU,-10.07,-70.98,606,7.6
2015,TAJIKISTAN,38.211,72.78,22,7.2
2015,MEXICO,15.802,-93.633,85,6.6
2015,AFGHANISTAN,36.494,71.126,206,6.3
2016,INDIA,24.804,93.651,55,6.7
2016,INDONESIA,-3.873,127.229,4,5.6
2016,USA,59.658,-153.452,126,7.1
2016,MOROCCO,35.649,-3.682,12,6.3
2016,TAIWAN,22.97,120.46,10,6.4
2016,INDONESIA,-4.952,94.33,24,7.8
2016,AFGHANISTAN,36.473,71.131,212,6.6
2016,MYANMAR (BURMA),23.094,94.865,136,6.9
2016,JAPAN,32.791,130.754,10,7
2016,ECUADOR,0.35,-80.16,17,7.8
2016,VANUATU,-16.043,167.379,24,7
2016,CHINA,32.022,95.027,8,5.2
2016,ECUADOR,0.495,-79.616,30,6.9
2016,ALGERIA,36.431,3.517,11,5.4
2016,INDONESIA,-2.097,100.665,50,6.6
2016,INDONESIA,1.279,126.371,31,6.3
2016,TAJIKISTAN,38.881,70.559,10,5
2016,USA TERRITORY,18.543,145.507,196,7.7
2016,CHINA,24.134,111.478,25,4.9
2016,INDONESIA,-8.194,117.814,21,5.6
2016,NEW CALEDONIA,-22.477,173.117,16,7.2
2016,PERU,-15.64,-71.68,8,5.5
2016,SOUTH GEORGIA AND THE SOUTH SANDWICH ISLANDS,-55.285,-31.877,10,7.4
2016,JAPAN,40.394,143.68,10,6
2016,ITALY,42.704,13.238,4,6.2
2016,MYANMAR (BURMA),20.923,94.569,82,6.8
2016,NEW ZEALAND,-37.359,179.146,19,7
2016,TANZANIA,-1.036,31.618,40,5.9
2016,MACEDONIA,42.008,21.488,13,5.1
2016,SOUTH KOREA,35.781,129.216,13,5.4
2016,RWANDA,-2.65,29.06,10,4.8
2016,NICARAGUA,12.442,-86.515,8,5.5
2016,PAKISTAN,34.905,73.682,10,5.4
2016,JAPAN,35.374,133.809,6,6.2
2016,ITALY,42.956,13.067,10,6.1
2016,ITALY,42.84,13.11,9,6.6
2016,USA,35.988,-96.805,3,5
2016,NEW ZEALAND,-42.737,173.054,15,7.8
2016,JAPAN,37.393,141.387,9,6.9
2016,NICARAGUA,11.96,-88.835,33,6.9
2016,CHINA,39.273,73.978,17,6.6
2016,NEPAL,27.802,86.532,10,5.4
2016,POLAND,51.613,16.157,5,4.2
2016,COSTA RICA,9.949,-83.807,1,5.3
2016,PERU,-15.44,-70.93,10,6.2
2016,INDONESIA,5.283,96.168,13,6.5
2016,CHINA,43.823,86.345,18,6
2016,SOLOMON ISLANDS,-10.681,161.327,40,7.8
2016,SOLOMON ISLANDS,-10.749,161.132,20,6.9
2016,PAPUA NEW GUINEA,-4.505,153.522,95,7.9
2016,ECUADOR,0.93,-79.84,6,5.4
2016,CHILE,-43.517,-74.391,30,7.6
2017,INDIA,24.015,92.018,32,5.7
2017,FIJI,-19.373,176.052,12,6.9
2017,IRAN,28.2,53.107,10,5
2017,MADAGASCAR,-20.16,46.647,7,5.5
2017,ITALY,42.529,13.282,9,5.7
2017,PAPUA NEW GUINEA,-6.246,155.172,135,7.9
2017,TURKEY,39.599,26.065,10,5.3
2017,COLOMBIA,3.449,-74.672,38,5.5
2017,PAKISTAN,25.191,63.264,29,6.3
2017,PHILIPPINES,9.907,125.452,15,6.5
2017,ZAMBIA,-8.44,30.031,30,5.9
2017,PHILIPPINES,9.831,125.496,11,5.7
2017,MYANMAR (BURMA),17.399,96,10,5.1
2017,INDONESIA,-8.492,115.323,112,5.6
2017,CHINA,25.938,99.841,28,5
2017,IRAN,35.776,60.436,13,6.1
2017,PHILIPPINES,13.77,120.935,14,5.9
2017,EL SALVADOR,13.766,-89.155,10,4.8
2017,CHILE,-33.038,-72.062,28,6.9
2017,PHILIPPINES,5.504,125.066,26,6.9
2017,CANADA,59.852,-136.677,1,6.2
2017,TAJIKISTAN,39.494,71.444,11,6
2017,CHINA,37.643,75.31,8,5.4
2017,AZERBAIJAN,39.816,48.57,63,5.1
2017,IRAN,37.769,57.206,8,5.6
2017,TANZANIA,-3.043,32.888,10,4.4
2017,TURKEY,38.764,27.778,3,4.9
2017,INDONESIA,-1.292,120.431,12,6.6
2017,GREECE,38.93,26.365,12,6.3
2017,GUATEMALA,14.909,-92.009,93,6.9
2017,NEPAL,27.64,85.17,,3.2
2017,GUATEMALA,13.717,-90.972,38,6.8
2017,MOZAMBIQUE,-19.45,34.488,27,5.6
2017,PHILIPPINES,11.127,124.629,11,6.5
2017,RUSSIA,54.443,168.857,10,7.7
2017,PERU,-16.416,-73.636,44,6.4
2017,TURKEY,36.929,27.414,7,6.6
2017,CHILE,-33.201,-70.614,99,5.4
2017,CHINA,33.193,103.855,9,6.5
2017,CHINA,44.302,82.832,20,6.3
2017,PERU,-16.299,-73.474,41,5.6
2017,PERU,-10.721,-74.566,32,5.8
2017,ITALY,40.783,13.939,3,4.2
2017,PHILIPPINES,10.954,124.707,17,5
2017,MEXICO,14.761,-94.103,46,8.2
2017,MEXICO,18.339,-98.68,39,7.1
2017,MEXICO,16.626,-95.078,10,6.1
2017,PHILIPPINES,7.562,124.743,8,5.7
2017,NEW CALEDONIA,-21.697,169.149,24,6.7
2017,INDONESIA,-3.745,127.752,6,6.1
2017,NEW CALEDONIA,-21.648,168.859,22,6.6
2017,IRAN,34.911,45.959,19,7.3
2017,COSTA RICA,9.515,-84.487,19,6.5
2017,SOUTH KOREA,36.074,129.27,10,5.5
2017,CHINA,29.833,94.984,8,6.4
2017,INDONESIA,2.465,128.148,8,5.8
2017,NEW CALEDONIA,-21.638,168.673,14,6.3
2017,NEW CALEDONIA,-21.503,168.598,13,6.6
2017,NEW CALEDONIA,-21.325,168.672,10,7
2017,CHINA,29.349,108.058,10,5.1
2017,IRAN,30.746,57.307,9,6.1
2017,INDONESIA,-7.492,108.174,90,6.5
2017,IRAN,35.649,50.962,10,4.9
2017,IRAN,35.716,51.256,10,4
2018,MONTENEGRO,42.66,19.862,10,5.1
2018,IRAN,34.585,45.77,10,5
2018,NETHERLANDS,53.2,6.6,,3.4
2018,HONDURAS,17.483,-83.52,19,7.5
2018,IRAN,33.713,45.724,10,5.5
2018,PERU,-15.982,-74.512,38,7.1
2018,INDONESIA,-7.092,105.963,48,5.9
2018,USA,56.004,-149.166,14,7.9
2018,AFGHANISTAN,36.526,70.851,194,6.2
2018,ECUADOR,-1.744,-77.672,21,5.2
2018,TAIWAN,24.134,121.659,17,6.4
2018,MEXICO,16.386,-97.979,22,7.2
2018,PAPUA NEW GUINEA,-6.07,142.754,25,7.5
2018,PAPUA NEW GUINEA,-6.17,142.468,16,6.1
2018,PAPUA NEW GUINEA,-6.307,142.62,10,6
2018,PAPUA NEW GUINEA,-6.294,142.607,10,6.7
2018,IRAN,34.456,45.764,10,5.3
2018,VENEZUELA,8.346,-71.664,10,4.9
2018,PAPUA NEW GUINEA,-5.841,142.49,10,6.3
2018,JAPAN,35.262,132.541,8,5.6
2018,ITALY,43.093,13.046,5,4.7
2018,INDONESIA,-7.21,109.65,4,4.4
2018,TURKEY,37.596,38.514,10,5.2
2018,IRAN,30.715,51.485,10,5.3
2018,SOUTH AFRICA,-26.4,27.5,,2.1
2018,USA,19.37,-155.032,5,6.9
2018,POLAND,50.11,18.71,10,4.1
2018,JAPAN,31.444,140.193,10,5.4
2018,EL SALVADOR,13.095,-88.099,10,5.6
2018,AFGHANISTAN,36.99,71.369,112,6.2
2018,COMOROS,-12.778,45.593,17,5.8
2018,CHINA,45.279,124.557,10,5.1
2018,AZERBAIJAN,41.526,46.785,24,5.3
2018,COLOMBIA,1.032,-77.259,10,4.9
2018,JAPAN,34.833,135.612,11,5.5
2018,INDONESIA,-0.965,100.771,10,5.2
2018,IRAN,34.645,46.179,6,5.9
2018,INDONESIA,-8.274,116.491,6,6.4
2018,INDONESIA,-8.287,116.452,31,6.9
2018,INDONESIA,-8.394,116.208,10,5.9
2018,CHINA,24.322,102.941,10,5
2018,FIJI,-18.178,-178.111,563,8.2
2018,INDONESIA,-8.325,116.577,8,6.3
2018,INDONESIA,-8.324,116.626,26,6.9
2018,VENEZUELA,10.855,-62.883,154,7.3
2018,IRAN,34.663,46.277,10,6
2018,NEW CALEDONIA,-22.066,170.05,28,7.1
2018,JAPAN,42.671,141.933,33,6.6
2018,FIJI,-18.494,179.332,609,7.8
2018,IRAN,28.342,59.315,10,5.5
2018,CHINA,23.332,101.552,10,5.6
2018,INDIA,26.374,90.165,10,5.3
2018,INDONESIA,-0.178,119.84,10,7.5
